n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
128,4,4,0.1,4.602071762084961,4.187650680541992,99.69068908691406,65.86786651611328
128,4,4,0.1,4.169155120849609,3.9187140464782715,64.66079711914062,50.335697174072266
128,4,4,0.1,3.907353639602661,3.740293502807617,49.76706314086914,42.110355377197266
128,4,4,0.1,3.7419261932373047,3.6160902976989746,42.17914962768555,37.19184494018555
128,4,4,0.1,3.620333433151245,3.5386645793914795,37.35000991821289,34.420928955078125
128,4,4,0.1,3.5557568073272705,3.489821195602417,35.01431655883789,32.78010940551758
128,4,4,0.1,3.48463773727417,3.4265918731689453,32.610618591308594,30.771591186523438
128,4,4,0.1,3.430997848510742,3.4083974361419678,30.907468795776367,30.216773986816406
128,4,4,0.1,3.4110705852508545,3.3565640449523926,30.29765510559082,28.690454483032227
128,4,4,0.1,3.360740900039673,3.339440107345581,28.810522079467773,28.203323364257812
128,4,4,0.1,3.3207476139068604,3.3205959796905518,27.681032180786133,27.676834106445312
128,4,4,0.1,3.3037266731262207,3.279920816421509,27.21385955810547,26.57367515563965
128,4,4,0.1,3.2709476947784424,3.2524046897888184,26.336278915405273,25.852426528930664
128,4,4,0.1,3.2583119869232178,3.223111391067505,26.005596160888672,25.106107711791992
128,4,4,0.1,3.23707914352417,3.1872828006744385,25.45924949645996,24.22252082824707
128,4,4,0.1,3.195345640182495,3.1504454612731934,24.41860580444336,23.346473693847656
128,4,4,0.1,3.155078172683716,3.1364760398864746,23.454883575439453,23.0225887298584
128,4,4,0.1,3.1463074684143066,3.0870895385742188,23.25005531311035,21.9132022857666
128,4,4,0.1,3.1353275775909424,3.08711576461792,22.99616241455078,21.913782119750977
128,4,4,0.1,3.0946693420410156,3.0331740379333496,22.079925537109375,20.76303482055664
128,4,4,0.1,3.0467941761016846,3.0209341049194336,21.047761917114258,20.510446548461914
128,4,4,0.1,3.0283353328704834,2.9922258853912354,20.66280174255371,19.929975509643555
128,4,4,0.1,2.969585657119751,2.976257085800171,19.483840942382812,19.614269256591797
128,4,4,0.1,2.9607391357421875,2.9479339122772217,19.312240600585938,19.06651496887207
128,4,4,0.1,2.9614768028259277,2.9407577514648438,19.326496124267578,18.930179595947266
128,4,4,0.1,2.9306578636169434,2.926379442214966,18.739953994750977,18.659944534301758
128,4,4,0.1,2.9161627292633057,2.8961288928985596,18.470285415649414,18.10392189025879
128,4,4,0.1,2.911060333251953,2.8850913047790527,18.37627410888672,17.905202865600586
128,4,4,0.1,2.87526273727417,2.840297222137451,17.73008155822754,17.120861053466797
128,4,4,0.1,2.86446213722229,2.829941749572754,17.539615631103516,16.944475173950195
128,4,4,0.1,2.844141721725464,2.836378574371338,17.186809539794922,17.05389404296875
128,4,4,0.1,2.8212289810180664,2.8175528049468994,16.7974910736084,16.73583984375
128,4,4,0.1,2.8273940086364746,2.7983453273773193,16.9013671875,16.417457580566406
128,4,4,0.1,2.7828221321105957,2.7745676040649414,16.164575576782227,16.031686782836914
128,4,4,0.1,2.7897775173187256,2.7799932956695557,16.277408599853516,16.11890983581543
128,4,4,0.1,2.770923614501953,2.754284381866455,15.973380088806152,15.709794998168945
128,4,4,0.1,2.7714455127716064,2.7873661518096924,15.981712341308594,16.238189697265625
128,4,4,0.1,2.7879271507263184,2.7677505016326904,16.247310638427734,15.92278003692627
128,4,4,0.1,2.7705347537994385,2.752727508544922,15.967174530029297,15.685355186462402
128,4,4,0.1,2.773768186569214,2.722482442855835,16.018875122070312,15.218052864074707
128,4,4,0.1,2.7520484924316406,2.7616124153137207,15.674708366394043,15.825346946716309
128,4,4,0.1,2.7345502376556396,2.721000909805298,15.402817726135254,15.195520401000977
128,4,4,0.1,2.7741386890411377,2.718679666519165,16.02481460571289,15.160289764404297
128,4,4,0.1,2.7710189819335938,2.703838348388672,15.974903106689453,14.936955451965332
128,4,4,0.1,2.7161147594451904,2.7162556648254395,15.121454238891602,15.123588562011719
128,4,4,0.1,2.7258803844451904,2.6721417903900146,15.269851684570312,14.47093391418457
128,4,4,0.1,2.715237617492676,2.7010812759399414,15.108196258544922,14.895833015441895
128,4,4,0.1,2.7243666648864746,2.6852078437805176,15.24675464630127,14.661248207092285
128,4,4,0.1,2.711682081222534,2.682466506958008,15.054574012756348,14.621109008789062
128,4,4,0.1,2.6811370849609375,2.7082128524780273,14.601688385009766,15.002432823181152
128,4,4,0.1,2.7008771896362305,2.697326183319092,14.892789840698242,14.83999252319336
128,4,4,0.1,2.6720950603485107,2.682511568069458,14.470256805419922,14.621774673461914
128,4,4,0.1,2.696044683456421,2.6814582347869873,14.82099723815918,14.6063814163208
128,4,4,0.1,2.6612486839294434,2.671508312225342,14.3141450881958,14.46176528930664
128,4,4,0.1,2.678179979324341,2.646634340286255,14.558576583862305,14.106476783752441
128,4,4,0.1,2.673370361328125,2.6492457389831543,14.48871898651123,14.143366813659668
128,4,4,0.1,2.687717914581299,2.670621871948242,14.698095321655273,14.448951721191406
128,4,4,0.1,2.6611521244049072,2.657972812652588,14.312772750854492,14.267327308654785
128,4,4,0.1,2.6813464164733887,2.672200918197632,14.604737281799316,14.471781730651855
128,4,4,0.1,2.6615822315216064,2.6561949253082275,14.318923950195312,14.241997718811035
128,4,4,0.1,2.662236213684082,2.658762216567993,14.328288078308105,14.278608322143555
128,4,4,0.1,2.6597297191619873,2.656263589859009,14.292426109313965,14.242969512939453
128,4,4,0.1,2.6816086769104004,2.6496963500976562,14.608582496643066,14.149741172790527
128,4,4,0.1,2.654651403427124,2.6660802364349365,14.22003173828125,14.383478164672852
128,4,4,0.1,2.6619489192962646,2.6535720825195312,14.324175834655762,14.204681396484375
128,4,4,0.1,2.629337787628174,2.653038501739502,13.864592552185059,14.197118759155273
128,4,4,0.1,2.6579346656799316,2.6151463985443115,14.266799926757812,13.669214248657227
128,4,4,0.1,2.675550699234009,2.6110622882843018,14.520347595214844,13.61350154876709
128,4,4,0.1,2.6327006816864014,2.622541666030884,13.911293029785156,13.770683288574219
128,4,4,0.1,2.6621923446655273,2.6344387531280518,14.327669143676758,13.935493469238281
128,4,4,0.1,2.6367783546447754,2.619382858276367,13.968131065368652,13.727249145507812
128,4,4,0.1,2.649186611175537,2.656224250793457,14.14253044128418,14.242405891418457
128,4,4,0.1,2.6221866607666016,2.6356630325317383,13.765785217285156,13.952560424804688
128,4,4,0.1,2.606114625930786,2.6384341716766357,13.546313285827637,13.991275787353516
128,4,4,0.1,2.6344587802886963,2.637014150619507,13.935765266418457,13.971428871154785
128,4,4,0.1,2.6308865547180176,2.65293025970459,13.886069297790527,14.195574760437012
128,4,4,0.1,2.6181282997131348,2.63661527633667,13.710038185119629,13.965859413146973
128,4,4,0.1,2.6281542778015137,2.6190266609191895,13.848183631896973,13.722357749938965
128,4,4,0.1,2.635141134262085,2.6219406127929688,13.945283889770508,13.762414932250977
128,4,4,0.1,2.601168632507324,2.623647689819336,13.47948169708252,13.785918235778809
128,4,4,0.1,2.6144752502441406,2.6306631565093994,13.660052299499512,13.882973670959473
128,4,4,0.1,2.6205801963806152,2.614621639251709,13.74370288848877,13.662049293518066
128,4,4,0.1,2.629163980484009,2.6190476417541504,13.862170219421387,13.72264575958252
128,4,4,0.1,2.626275062561035,2.609544277191162,13.82218074798584,13.592852592468262
128,4,4,0.1,2.6103999614715576,2.614010810852051,13.604488372802734,13.653707504272461
128,4,4,0.1,2.60044527053833,2.5863523483276367,13.469731330871582,13.281237602233887
128,4,4,0.1,2.6326398849487305,2.621717691421509,13.91043758392334,13.759334564208984
128,4,4,0.1,2.5939080715179443,2.6211495399475098,13.381970405578613,13.75151538848877
